dataset,target_id,target_label,target_apis,target_sanitizers,demo_rank,demo_id,demo_label,demo_apis,demo_sanitizers,code_similarity,graph_similarity,hybrid_score,api_similarity,sanitizer_similarity,memory_similarity,security_similarity,retrieval_case
reveal,-7117046864335130087_101,0,,1,4,-7117046864335130087_636,0,,1,0.2571,0.2721,0.2616,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-7117046864335130087_101,0,,1,5,7719745392319831548_2712,0,,1,0.2319,0.0326,0.1721,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-6126432314261451839_102,0,,1,1,8484475213808847345_2362,0,,1,0.2041,0.4422,0.2755,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-6126432314261451839_102,0,,1,2,2777995095263460833_2793,0,,2,0.101,0.6056,0.2524,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-6126432314261451839_102,0,,1,3,5918484636148310736_1906,0,,1,0.24,0.2506,0.2432,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-6126432314261451839_102,0,,1,4,-6126432314261451839_2091,0,,1,0.2553,0.1525,0.2245,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-6126432314261451839_102,0,,1,5,5918484636148310736_98,0,,1,0.2206,0.1655,0.2041,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-3053641395158209010_103,0,,0,1,-3053641395158209010_2106,0,,0,0.9828,1.0,0.9879,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-3053641395158209010_103,0,,0,2,-3053641395158209010_1715,0,,0,0.8906,1.0,0.9234,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-3053641395158209010_103,0,,0,3,-3053641395158209010_18,0,,0,0.8596,1.0,0.9018,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-3053641395158209010_103,0,,0,4,-3053641395158209010_233,0,,0,0.8143,1.0,0.87,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-3053641395158209010_103,0,,0,5,-3053641395158209010_2320,0,,0,0.7037,1.0,0.7926,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7131177824150194183_104,0,,1,1,-7131177824150194183_1850,0,,1,0.3951,0.4691,0.4173,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-7131177824150194183_104,0,,1,2,9040629826477849200_2395,0,memset,1,0.3214,0.4544,0.3613,0.0,1.0,0.3333,0.4,Case B (Superficially Similar)
reveal,-7131177824150194183_104,0,,1,3,9040629826477849200_2222,0,memset,1,0.3086,0.4566,0.353,0.0,1.0,0.3333,0.4,Case B (Superficially Similar)
reveal,-7131177824150194183_104,0,,1,4,-6435087038712482873_1032,0,,1,0.3222,0.3404,0.3277,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-7131177824150194183_104,0,,1,5,6393050609822897742_667,0,,1,0.1616,0.2557,0.1899,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,2895622461494525400_105,0,,0,1,2895622461494525400_664,0,,0,0.2985,0.7787,0.4426,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2895622461494525400_105,0,,0,2,2895622461494525400_405,0,,0,0.2299,0.8575,0.4182,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,2895622461494525400_105,0,,0,3,2895622461494525400_2177,0,,1,0.283,0.5573,0.3653,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,2895622461494525400_105,0,,0,4,2895622461494525400_2747,0,sprintf|printf,1,0.1485,0.4936,0.2521,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
reveal,2895622461494525400_105,0,,0,5,4180964683905830761_2072,0,,1,0.1562,0.4435,0.2424,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1102844685921778700_106,0,,0,1,-1102844685921778700_2629,0,,0,0.8462,1.0,0.8923,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1102844685921778700_106,0,,0,2,-5018199117312371093_319,0,,0,0.4,0.375,0.3925,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1102844685921778700_106,0,,0,3,-7795592811940874822_208,0,,0,0.3462,0.4324,0.372,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-1102844685921778700_106,0,,0,4,-5537985723411439312_1087,0,,1,0.28,0.4272,0.3242,1.0,0.0,1.0,0.7,Case A (Good)
reveal,-1102844685921778700_106,0,,0,5,-7795592811940874822_482,0,,0,0.3,0.1669,0.2601,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2895622461494525400_107,0,memset|fprintf,2,1,2895622461494525400_1361,0,memset|fprintf,2,0.7967,0.9941,0.8559,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2895622461494525400_107,0,memset|fprintf,2,2,2895622461494525400_2886,0,memset|sprintf,3,0.2919,0.8249,0.4518,0.3333,0.6667,1.0,0.6333,Case A (Good)
reveal,2895622461494525400_107,0,memset|fprintf,2,3,2895622461494525400_2806,0,memset|fprintf,2,0.3906,0.5577,0.4408,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2895622461494525400_107,0,memset|fprintf,2,4,2895622461494525400_1153,0,memset|fprintf|strcmp|strncmp,2,0.319,0.6996,0.4332,0.5,1.0,1.0,0.8,Case A (Good)
reveal,2895622461494525400_107,0,memset|fprintf,2,5,2895622461494525400_138,0,memset,2,0.2547,0.5166,0.3333,0.5,1.0,1.0,0.8,Case A (Good)
reveal,7493853980473701704_108,0,,0,1,5360072031850965731_1747,0,,1,0.3514,0.567,0.416,1.0,0.0,1.0,0.7,Case A (Good)
reveal,7493853980473701704_108,0,,0,2,5360072031850965731_835,0,,1,0.3514,0.567,0.416,1.0,0.0,1.0,0.7,Case A (Good)
reveal,7493853980473701704_108,0,,0,3,-7187272991279783781_1225,0,,0,0.52,0.1659,0.4138,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7493853980473701704_108,0,,0,4,6302861533225984845_279,0,printf,1,0.3529,0.5006,0.3972,0.0,0.0,0.3333,0.1,Case B (Superficially Similar)
reveal,7493853980473701704_108,0,,0,5,-866921002076081979_1794,0,snprintf,3,0.125,0.2129,0.1514,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
reveal,9118387177353441960_109,0,,1,1,2546373479020365143_1364,0,,2,0.3704,0.572,0.4309,1.0,0.5,0.6667,0.75,Case A (Good)
reveal,9118387177353441960_109,0,,1,2,-649112636673899765_622,0,memcpy,1,0.2763,0.3164,0.2883,0.0,1.0,0.6667,0.5,Case A (Good)
reveal,9118387177353441960_109,0,,1,3,3804373597256531021_1766,0,strcmp|write,1,0.2054,0.4655,0.2834,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,9118387177353441960_109,0,,1,4,6393050609822897742_1770,0,,2,0.2381,0.3403,0.2687,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,9118387177353441960_109,0,,1,5,7191899184788440065_2615,0,,1,0.3509,0.0089,0.2483,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-2607754285145856562_110,0,memcpy,2,1,1949916022780590905_733,0,memset|memmove|memcpy|strncmp,1,0.2906,0.7222,0.4201,0.25,0.5,1.0,0.55,Case A (Good)
reveal,-2607754285145856562_110,0,memcpy,2,2,-2607754285145856562_807,0,memmove|memcpy|malloc,2,0.2749,0.2352,0.263,0.3333,0.3333,0.6667,0.4333,Case B (Superficially Similar)
reveal,-2607754285145856562_110,0,memcpy,2,3,-2607754285145856562_521,1,memcpy|malloc,2,0.2667,0.2374,0.2579,0.5,0.3333,0.6667,0.5,Case C (Dangerous - Label Mismatch)
reveal,-2607754285145856562_110,0,memcpy,2,4,-2971164434690241379_2058,0,snprintf,1,0.2128,0.2722,0.2306,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
reveal,-2607754285145856562_110,0,memcpy,2,5,378220832151730865_1759,0,,1,0.2143,0.0086,0.1526,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
reveal,-331579171381918893_111,1,,2,1,-4555950263653671147_2102,0,,1,0.3226,0.3684,0.3363,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
reveal,-331579171381918893_111,1,,2,2,-5268859819325807498_685,0,,2,0.3421,0.2441,0.3127,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,-331579171381918893_111,1,,2,3,-4885528830177756816_1228,0,,1,0.2292,0.4615,0.2989,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,-331579171381918893_111,1,,2,4,-1315695702746584250_1685,0,,2,0.2708,0.2807,0.2738,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,-331579171381918893_111,1,,2,5,6393050609822897742_667,0,,1,0.2241,0.2124,0.2206,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-5706788925640467782_112,1,,1,1,-7019074708255236794_71,0,,1,0.1727,0.3162,0.2157,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-5706788925640467782_112,1,,1,2,3887066622454352196_2430,1,,3,0.2381,0.0152,0.1712,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
reveal,-5706788925640467782_112,1,,1,3,-7990991774694156606_2687,0,,1,0.2044,0.0931,0.171,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-5706788925640467782_112,1,,1,4,-4106680724983638989_1660,1,memcpy,2,0.1954,0.0928,0.1646,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
reveal,-5706788925640467782_112,1,,1,5,3887066622454352196_2865,0,,4,0.1638,0.0326,0.1244,1.0,0.25,1.0,0.775,Case D (Missed Security Similarity)
reveal,-5268859819325807498_113,0,,2,1,-5268859819325807498_2532,0,,2,0.4559,0.7374,0.5403,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5268859819325807498_113,0,,2,2,-5268859819325807498_147,0,,2,0.4098,0.7505,0.512,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5268859819325807498_113,0,,2,3,-5268859819325807498_685,0,,2,0.4222,0.2644,0.3749,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5268859819325807498_113,0,,2,4,1202634027547122397_1655,0,,2,0.1538,0.7937,0.3458,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-5268859819325807498_113,0,,2,5,-1445906809722253218_2285,0,,1,0.122,0.2473,0.1595,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-303065274055369342_114,1,,2,1,-4885528830177756816_2184,0,,1,0.2031,0.0621,0.1608,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,-303065274055369342_114,1,,2,2,-305162769887579921_193,0,,1,0.1923,0.0791,0.1584,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-303065274055369342_114,1,,2,3,5357882892791796049_349,0,,1,0.1698,0.0929,0.1467,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,-303065274055369342_114,1,,2,4,-2901388205723537271_1863,0,close,0,0.1667,0.0708,0.1379,0.0,0.0,0.6667,0.2,Uncorrelated / Low Similarity
reveal,-303065274055369342_114,1,,2,5,7607805321589710329_2823,0,,0,0.1887,0.0178,0.1374,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,2335222688263906532_115,0,,1,1,2335222688263906532_2057,0,,1,0.3922,0.7267,0.4925,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2335222688263906532_115,0,,1,2,2713698759296604855_1527,0,,1,0.2766,0.7574,0.4208,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2335222688263906532_115,0,,1,3,-305162769887579921_983,0,,1,0.3182,0.5367,0.3837,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2335222688263906532_115,0,,1,4,8436997111466619903_855,0,,1,0.2989,0.3322,0.3089,1.0,1.0,1.0,1.0,Case A (Good)
reveal,2335222688263906532_115,0,,1,5,2772622454795674000_1061,0,,2,0.2378,0.0202,0.1726,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,9175972616340456250_116,1,,3,1,5611940141018433728_390,0,,1,0.2529,0.3216,0.2735,1.0,0.3333,1.0,0.8,Case C (Dangerous - Label Mismatch)
reveal,9175972616340456250_116,1,,3,2,-1283648210945038844_2374,0,,1,0.2604,0.282,0.2669,1.0,0.3333,0.6667,0.7,Case C (Dangerous - Label Mismatch)
reveal,9175972616340456250_116,1,,3,3,-2908211205972632000_1063,0,,0,0.186,0.3594,0.238,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,9175972616340456250_116,1,,3,4,-1929262071302712016_1941,0,,2,0.1524,0.4332,0.2366,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
reveal,9175972616340456250_116,1,,3,5,-7690167309709817279_2982,0,,1,0.2043,0.286,0.2288,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,3887066622454352196_117,1,,2,1,6323824267898511453_1351,0,,2,0.1528,0.3476,0.2112,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,3887066622454352196_117,1,,2,2,6323824267898511453_2368,0,,1,0.1818,0.2335,0.1973,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,3887066622454352196_117,1,,2,3,1700977331036764538_950,0,,0,0.16,0.1816,0.1665,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,3887066622454352196_117,1,,2,4,6120640898537304364_2976,0,,1,0.1325,0.2278,0.1611,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,3887066622454352196_117,1,,2,5,5452557062588481527_59,0,,1,0.2034,0.009,0.1451,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-4239386405881995323_118,0,memcpy,3,1,-6986708248145981986_2537,0,memset,3,0.1845,0.7478,0.3535,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,-4239386405881995323_118,0,memcpy,3,2,3919646340804521652_2447,0,read|free,1,0.2289,0.5919,0.3378,0.0,0.3333,0.3333,0.2,Uncorrelated / Low Similarity
reveal,-4239386405881995323_118,0,memcpy,3,3,-6986708248145981986_1413,0,memcpy,2,0.1825,0.5963,0.3066,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
reveal,-4239386405881995323_118,0,memcpy,3,4,-6704066512670389306_2031,0,close,1,0.2476,0.3454,0.2769,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
reveal,-4239386405881995323_118,0,memcpy,3,5,-8575765905118000367_1805,1,memcpy|strcmp|strncpy|strncmp|free|malloc,2,0.1975,0.3289,0.2369,0.1667,0.6667,0.6667,0.4667,Uncorrelated / Low Similarity
reveal,4722923622195275414_119,0,,1,1,-8556362624908896577_281,0,,1,0.3816,0.5362,0.428,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,4722923622195275414_119,0,,1,2,-6231193035097909837_2341,0,memcpy,2,0.3563,0.2831,0.3344,0.0,0.5,0.6667,0.35,Case B (Superficially Similar)
reveal,4722923622195275414_119,0,,1,3,2335222688263906532_440,0,,1,0.3143,0.3295,0.3189,1.0,1.0,0.3333,0.8,Case A (Good)
reveal,4722923622195275414_119,0,,1,4,1182028467273264883_2859,0,,2,0.1562,0.1885,0.1659,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,4722923622195275414_119,0,,1,5,4952739496652083313_2418,0,,0,0.1176,0.0818,0.1069,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,9176142195250515812_120,0,,2,1,5597027026426443709_1835,0,,1,0.2063,0.7694,0.3753,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,9176142195250515812_120,0,,2,2,-789251383577298283_1498,0,,0,0.1515,0.5927,0.2839,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,9176142195250515812_120,0,,2,3,-3559021711340554904_943,0,,1,0.1447,0.5815,0.2758,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,9176142195250515812_120,0,,2,4,-3559021711340554904_616,0,,1,0.1271,0.4477,0.2233,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,9176142195250515812_120,0,,2,5,3887066622454352196_2458,0,,1,0.1683,0.1616,0.1663,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,8280197130498466782_121,0,,0,1,1223258652239369123_1078,1,,3,0.2281,0.4516,0.2951,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,8280197130498466782_121,0,,0,2,8445816931248660591_492,0,,1,0.3158,0.2373,0.2922,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,8280197130498466782_121,0,,0,3,1742637512846796448_412,0,,1,0.2857,0.0318,0.2095,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,8280197130498466782_121,0,,0,4,1223258652239369123_2064,0,,1,0.1875,0.2373,0.2024,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,8280197130498466782_121,0,,0,5,1760449185745615462_820,0,,1,0.2381,0.0292,0.1754,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,3599206110384554647_122,0,,0,1,3599206110384554647_2342,1,,0,0.9444,0.8761,0.9239,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,3599206110384554647_122,0,,0,2,3599206110384554647_2412,1,,0,0.9775,0.738,0.9057,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,3599206110384554647_122,0,,0,3,3599206110384554647_1799,1,,0,0.9222,0.1287,0.6842,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,3599206110384554647_122,0,,0,4,3599206110384554647_2671,0,,0,0.7978,0.1128,0.5923,1.0,1.0,1.0,1.0,Case A (Good)
reveal,3599206110384554647_122,0,,0,5,3599206110384554647_958,1,,0,0.7667,0.1287,0.5753,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,8947170728280515149_123,0,memset|memcpy,2,1,4489017523191997023_873,0,,1,0.3864,0.2895,0.3573,0.0,0.5,1.0,0.45,Case B (Superficially Similar)
reveal,8947170728280515149_123,0,memset|memcpy,2,2,7424930167238097621_2887,0,,2,0.3385,0.3927,0.3547,0.0,1.0,0.6667,0.5,Case A (Good)
reveal,8947170728280515149_123,0,memset|memcpy,2,3,5357882892791796049_1036,0,,1,0.2745,0.2568,0.2692,0.0,0.5,0.3333,0.25,Case B (Superficially Similar)
reveal,8947170728280515149_123,0,memset|memcpy,2,4,-303065274055369342_2307,0,,1,0.2787,0.137,0.2362,0.0,0.5,1.0,0.45,Case B (Superficially Similar)
reveal,8947170728280515149_123,0,memset|memcpy,2,5,-303065274055369342_2338,0,,1,0.2698,0.137,0.23,0.0,0.5,1.0,0.45,Case B (Superficially Similar)
reveal,-3740862514502467070_124,0,,1,1,-5280794106681745199_2317,0,read,2,0.1724,0.3204,0.2168,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
reveal,-3740862514502467070_124,0,,1,2,-2723830976796502611_1134,0,,1,0.2222,0.1658,0.2053,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-3740862514502467070_124,0,,1,3,-341028540041678099_398,0,fprintf|memcpy,3,0.1591,0.3129,0.2052,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
reveal,-3740862514502467070_124,0,,1,4,5357882892791796049_1383,0,,1,0.1935,0.1719,0.1871,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,-3740862514502467070_124,0,,1,5,-3384986069176965684_100,0,,0,0.2245,0.0108,0.1604,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
reveal,9173748358801811781_125,0,,3,1,9173748358801811781_1337,1,,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
reveal,9173748358801811781_125,0,,3,2,2687336064028423153_151,0,,2,0.0456,0.5587,0.1995,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
reveal,9173748358801811781_125,0,,3,3,5991533509192663951_2,0,,1,0.0505,0.5237,0.1925,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
reveal,9173748358801811781_125,0,,3,4,2335222688263906532_1376,0,,1,0.0375,0.2688,0.1069,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,9173748358801811781_125,0,,3,5,3766491362463647945_1151,0,,1,0.0225,0.1724,0.0674,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,-3889154245145551951_126,0,,1,1,2419147764757351618_2590,0,,1,0.2941,0.3467,0.3099,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-3889154245145551951_126,0,,1,2,5991533509192663951_2,0,,1,0.254,0.3805,0.2919,1.0,1.0,0.3333,0.8,Case A (Good)
reveal,-3889154245145551951_126,0,,1,3,2335222688263906532_1376,0,,1,0.2549,0.3431,0.2814,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-3889154245145551951_126,0,,1,4,-4078760840682683657_665,0,,1,0.3429,0.1375,0.2813,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-3889154245145551951_126,0,,1,5,3766491362463647945_1151,0,,1,0.2703,0.0091,0.1919,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,7863876744031385021_127,0,,2,1,6120640898537304364_1030,0,,2,0.4,0.5243,0.4373,1.0,1.0,1.0,1.0,Case A (Good)
reveal,7863876744031385021_127,0,,2,2,5452557062588481527_59,0,,1,0.3333,0.5137,0.3875,1.0,0.5,1.0,0.85,Case A (Good)
reveal,7863876744031385021_127,0,,2,3,1700977331036764538_950,0,,0,0.2963,0.5769,0.3805,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,7863876744031385021_127,0,,2,4,6871081691104220210_1467,0,,2,0.2941,0.3693,0.3167,1.0,0.3333,1.0,0.8,Case A (Good)
reveal,7863876744031385021_127,0,,2,5,7863876744031385021_1524,0,,1,0.359,0.1867,0.3073,1.0,0.5,1.0,0.85,Case A (Good)
reveal,-6068399010699045437_128,0,,0,1,-7555034601056330007_2989,0,,0,0.3043,0.3907,0.3302,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-6068399010699045437_128,0,,0,2,5835074581393329621_2245,0,,1,0.2667,0.478,0.3301,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,-6068399010699045437_128,0,,0,3,-7853481279968318488_255,0,,1,0.3438,0.284,0.3258,1.0,0.0,1.0,0.7,Case A (Good)
reveal,-6068399010699045437_128,0,,0,4,-7853481279968318488_910,1,,1,0.3793,0.1665,0.3155,1.0,0.0,1.0,0.7,Case C (Dangerous - Label Mismatch)
reveal,-6068399010699045437_128,0,,0,5,1760449185745615462_1009,0,,1,0.25,0.3765,0.288,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,-7855974557509681261_129,0,,1,1,-3165961362620712443_2723,0,,1,0.0719,0.5086,0.2029,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-7855974557509681261_129,0,,1,2,-6245610163896160314_137,0,read|write,1,0.1193,0.2294,0.1523,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
reveal,-7855974557509681261_129,0,,1,3,-8018308356928846483_625,0,,2,0.1212,0.1641,0.1341,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,-7855974557509681261_129,0,,1,4,1223258652239369123_1280,1,,1,0.1471,0.092,0.1305,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,-7855974557509681261_129,0,,1,5,1760449185745615462_1550,0,,1,0.1449,0.0126,0.1052,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
reveal,8484475213808847345_130,0,,3,1,-5268859819325807498_685,0,,2,0.3256,0.2705,0.3091,1.0,0.6667,0.6667,0.8,Case A (Good)
reveal,8484475213808847345_130,0,,3,2,1760449185745615462_642,0,,1,0.234,0.2864,0.2497,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,8484475213808847345_130,0,,3,3,1760449185745615462_321,0,,1,0.1923,0.2776,0.2179,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,8484475213808847345_130,0,,3,4,-3165961362620712443_1126,0,,0,0.1795,0.2309,0.1949,1.0,0.0,0.3333,0.5,Case D (Missed Security Similarity)
reveal,8484475213808847345_130,0,,3,5,-4885528830177756816_1228,0,,1,0.1607,0.0115,0.1159,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
reveal,-1335877942018854351_131,0,,0,1,1339575514457462426_605,0,,1,0.2121,1.0,0.4485,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1335877942018854351_131,0,,0,2,2487534775710400322_970,0,,1,0.1944,1.0,0.4361,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1335877942018854351_131,0,,0,3,5366785327268799421_2714,0,,1,0.2759,0.3111,0.2864,1.0,0.0,0.6667,0.6,Case A (Good)
reveal,-1335877942018854351_131,0,,0,4,9165901716987135402_1299,0,,1,0.1489,0.4516,0.2397,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-1335877942018854351_131,0,,0,5,-673406620978847526_757,0,,1,0.0769,0.3111,0.1472,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
reveal,-8721757784652752372_132,0,,1,1,-954364585377557207_1691,0,,1,0.0993,0.5747,0.2419,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
reveal,-8721757784652752372_132,0,,1,2,-8925552398357902286_2617,0,,1,0.2917,0.0105,0.2073,1.0,1.0,0.6667,0.9,Case A (Good)
reveal,-8721757784652752372_132,0,,1,3,378220832151730865_996,0,,2,0.1468,0.3441,0.206,1.0,0.5,0.3333,0.65,Case D (Missed Security Similarity)
reveal,-8721757784652752372_132,0,,1,4,378220832151730865_1759,0,,1,0.2083,0.0107,0.1491,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-8721757784652752372_132,0,,1,5,-8620097311326519087_1625,0,,1,0.1538,0.0104,0.1108,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
reveal,-5268859819325807498_133,0,,2,1,-5268859819325807498_147,0,,2,0.4068,0.7061,0.4966,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5268859819325807498_133,0,,2,2,-5268859819325807498_2532,0,,2,0.3913,0.6116,0.4574,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5268859819325807498_133,0,,2,3,-5268859819325807498_685,0,,2,0.4524,0.4261,0.4445,1.0,1.0,1.0,1.0,Case A (Good)
reveal,-5268859819325807498_133,0,,2,4,1760449185745615462_642,0,,1,0.24,0.363,0.2769,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
reveal,-5268859819325807498_133,0,,2,5,-1445906809722253218_2285,0,,1,0.1266,0.229,0.1573,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
reveal,-7553540414561818627_134,0,,2,1,-5390559971540708342_998,0,memset,3,0.2791,0.1763,0.2482,0.0,0.6667,0.6667,0.4,Case B (Superficially Similar)
