dataset,target_id,target_label,target_apis,target_sanitizers,demo_rank,demo_id,demo_label,demo_apis,demo_sanitizers,code_similarity,graph_similarity,hybrid_score,api_similarity,sanitizer_similarity,memory_similarity,security_similarity,retrieval_case
devign,id_10327_label_False_qemu.c_28,0,write,1,1,id_10890_label_False_qemu.c_791,0,,1,0.2071,0.7844,0.3803,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10327_label_False_qemu.c_28,0,write,1,2,id_1204_label_False_qemu.c_1826,0,,1,0.192,0.6562,0.3313,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10327_label_False_qemu.c_28,0,write,1,3,id_12705_label_False_qemu.c_2404,0,write,1,0.1453,0.7378,0.323,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10327_label_False_qemu.c_28,0,write,1,4,id_11588_label_True_FFmpeg.c_1419,1,,1,0.0896,0.5699,0.2337,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10327_label_False_qemu.c_28,0,write,1,5,id_12673_label_False_qemu.c_2375,0,fprintf,1,0.1308,0.3863,0.2074,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10333_label_False_qemu.c_29,0,,1,1,id_10082_label_False_qemu.c_74,0,write,1,0.3929,0.8546,0.5314,0.0,1.0,1.0,0.6,Case A (Good)
devign,id_10333_label_False_qemu.c_29,0,,1,2,id_10489_label_False_qemu.c_438,0,,1,0.1731,0.6641,0.3204,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10333_label_False_qemu.c_29,0,,1,3,id_11994_label_True_qemu.c_1774,1,,0,0.0556,0.175,0.0914,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10333_label_False_qemu.c_29,0,,1,4,id_1095_label_False_qemu.c_854,0,,1,0.0076,0.2122,0.069,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10333_label_False_qemu.c_29,0,,1,5,id_10527_label_False_qemu.c_473,0,,0,0.0541,0.0854,0.0635,1.0,0.0,0.6667,0.6,Case D (Missed Security Similarity)
devign,id_10338_label_False_qemu.c_30,0,printf,0,1,id_11039_label_True_qemu.c_923,1,,0,0.0714,0.5616,0.2185,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10338_label_False_qemu.c_30,0,printf,0,2,id_10743_label_True_qemu.c_663,1,,0,0.0488,0.5598,0.2021,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10338_label_False_qemu.c_30,0,printf,0,3,id_11161_label_True_qemu.c_1032,1,,0,0.0488,0.5598,0.2021,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10338_label_False_qemu.c_30,0,printf,0,4,id_12641_label_False_qemu.c_2352,0,,1,0.0526,0.542,0.1995,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
devign,id_10338_label_False_qemu.c_30,0,printf,0,5,id_11670_label_False_qemu.c_1492,0,,0,0.05,0.4981,0.1844,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10351_label_True_qemu.c_31,1,,2,1,id_12521_label_True_qemu.c_2237,1,fprintf,1,0.0898,0.5723,0.2346,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10351_label_True_qemu.c_31,1,,2,2,id_11640_label_False_qemu.c_1465,0,,1,0.0823,0.5832,0.2326,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10351_label_True_qemu.c_31,1,,2,3,id_12069_label_True_qemu.c_1843,1,,1,0.0973,0.3366,0.1691,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10351_label_True_qemu.c_31,1,,2,4,id_12831_label_False_qemu.c_2510,0,,1,0.0476,0.3516,0.1388,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10351_label_True_qemu.c_31,1,,2,5,id_11130_label_False_qemu.c_1007,0,,1,0.0691,0.1524,0.0941,1.0,0.5,0.6667,0.75,Case D (Missed Security Similarity)
devign,id_10355_label_True_qemu.c_32,1,memcpy|free,1,1,id_10300_label_False_qemu.c_273,0,,3,0.075,0.3931,0.1704,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10355_label_True_qemu.c_32,1,memcpy|free,1,2,id_10400_label_False_FFmpeg.c_360,0,,1,0.0811,0.363,0.1657,0.0,1.0,0.3333,0.4,Uncorrelated / Low Similarity
devign,id_10355_label_True_qemu.c_32,1,memcpy|free,1,3,id_10336_label_False_qemu.c_306,0,,3,0.0661,0.3896,0.1632,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10355_label_True_qemu.c_32,1,memcpy|free,1,4,id_10139_label_False_qemu.c_129,0,,1,0.0635,0.3333,0.1444,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10355_label_True_qemu.c_32,1,memcpy|free,1,5,id_11505_label_True_qemu.c_1343,1,,2,0.0451,0.367,0.1417,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_1035_label_True_FFmpeg.c_33,1,,0,1,id_10882_label_False_qemu.c_784,0,,0,0.4545,0.7581,0.5456,1.0,1.0,0.6667,0.9,Case C (Dangerous - Label Mismatch)
devign,id_1035_label_True_FFmpeg.c_33,1,,0,2,id_11339_label_True_qemu.c_1198,1,,0,0.375,0.7943,0.5008,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_1035_label_True_FFmpeg.c_33,1,,0,3,id_11675_label_False_qemu.c_1496,0,,0,0.3333,0.7614,0.4618,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
devign,id_1035_label_True_FFmpeg.c_33,1,,0,4,id_11891_label_True_qemu.c_1691,1,,0,0.3077,0.777,0.4485,1.0,1.0,0.6667,0.9,Case A (Good)
devign,id_1035_label_True_FFmpeg.c_33,1,,0,5,id_11800_label_True_qemu.c_1614,1,,1,0.2667,0.6389,0.3783,1.0,0.0,1.0,0.7,Case A (Good)
devign,id_10364_label_False_qemu.c_34,0,,3,1,id_12725_label_False_qemu.c_2423,0,,2,0.0566,0.5005,0.1898,1.0,0.6667,1.0,0.9,Case D (Missed Security Similarity)
devign,id_10364_label_False_qemu.c_34,0,,3,2,id_12230_label_True_qemu.c_1979,1,read,3,0.0647,0.4106,0.1685,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10364_label_False_qemu.c_34,0,,3,3,id_10337_label_False_qemu.c_307,0,,3,0.0337,0.2181,0.089,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10364_label_False_qemu.c_34,0,,3,4,id_11262_label_False_qemu.c_1131,0,,3,0.0337,0.1522,0.0692,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10364_label_False_qemu.c_34,0,,3,5,id_12744_label_False_qemu.c_2441,0,,1,0.0455,0.1112,0.0652,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10370_label_False_qemu.c_35,0,,3,1,id_1157_label_False_qemu.c_1410,0,,0,0.1724,0.482,0.2653,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10370_label_False_qemu.c_35,0,,3,2,id_10337_label_False_qemu.c_307,0,,3,0.129,0.513,0.2442,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10370_label_False_qemu.c_35,0,,3,3,id_11262_label_False_qemu.c_1131,0,,3,0.129,0.3612,0.1987,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10370_label_False_qemu.c_35,0,,3,4,id_12230_label_True_qemu.c_1979,1,read,3,0.042,0.4485,0.164,0.0,1.0,0.6667,0.5,Case D (Missed Security Similarity)
devign,id_10370_label_False_qemu.c_35,0,,3,5,id_12744_label_False_qemu.c_2441,0,,1,0.129,0.0112,0.0937,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10374_label_False_qemu.c_36,0,,0,1,id_10541_label_False_qemu.c_488,0,,2,0.08,0.2987,0.1456,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10374_label_False_qemu.c_36,0,,0,2,id_11769_label_False_qemu.c_1581,0,,1,0.1212,0.1516,0.1303,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10374_label_False_qemu.c_36,0,,0,3,id_1213_label_False_qemu.c_1897,0,,3,0.0577,0.2298,0.1093,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10374_label_False_qemu.c_36,0,,0,4,id_1159_label_False_qemu.c_1429,0,close|open,2,0.0727,0.1708,0.1021,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
devign,id_10374_label_False_qemu.c_36,0,,0,5,id_11049_label_True_qemu.c_933,1,close|recv|snprintf,3,0.0441,0.1777,0.0842,0.0,0.0,1.0,0.3,Uncorrelated / Low Similarity
devign,id_10385_label_False_qemu.c_37,0,,3,1,id_11401_label_False_qemu.c_1252,0,,1,0.1091,0.6844,0.2817,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10385_label_False_qemu.c_37,0,,3,2,id_11598_label_False_qemu.c_1427,0,,1,0.1111,0.143,0.1207,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_10385_label_False_qemu.c_37,0,,3,3,id_13331_label_True_qemu.c_2969,1,,2,0.0946,0.011,0.0695,1.0,0.6667,0.6667,0.8,Case D (Missed Security Similarity)
devign,id_10385_label_False_qemu.c_37,0,,3,4,id_11035_label_True_qemu.c_919,1,,1,0.08,0.0104,0.0591,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_10385_label_False_qemu.c_37,0,,3,5,id_12196_label_True_qemu.c_1950,1,,1,0.0323,0.1179,0.058,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_1038_label_True_qemu.c_38,1,,2,1,id_10342_label_False_qemu.c_311,0,,2,0.1538,0.7018,0.3182,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_1038_label_True_qemu.c_38,1,,2,2,id_12737_label_False_qemu.c_2434,0,,1,0.1506,0.6889,0.3121,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_1038_label_True_qemu.c_38,1,,2,3,id_1026_label_True_qemu.c_246,1,,3,0.0913,0.6957,0.2726,1.0,0.6667,1.0,0.9,Case D (Missed Security Similarity)
devign,id_1038_label_True_qemu.c_38,1,,2,4,id_10189_label_False_qemu.c_177,0,,1,0.1071,0.4851,0.2205,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_1038_label_True_qemu.c_38,1,,2,5,id_11271_label_False_qemu.c_1137,0,send,2,0.1111,0.3978,0.1971,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10406_label_True_qemu.c_39,1,,3,1,id_10618_label_True_qemu.c_554,1,memcpy,1,0.0472,0.6265,0.221,0.0,0.3333,1.0,0.4,Uncorrelated / Low Similarity
devign,id_10406_label_True_qemu.c_39,1,,3,2,id_12791_label_True_qemu.c_2478,1,strcmp,2,0.043,0.592,0.2077,0.0,0.6667,0.6667,0.4,Uncorrelated / Low Similarity
devign,id_10406_label_True_qemu.c_39,1,,3,3,id_10198_label_False_qemu.c_182,0,,1,0.0448,0.5559,0.1981,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10406_label_True_qemu.c_39,1,,3,4,id_11710_label_True_qemu.c_1527,1,system,2,0.0239,0.54,0.1787,0.0,0.6667,1.0,0.5,Case D (Missed Security Similarity)
devign,id_10406_label_True_qemu.c_39,1,,3,5,id_12096_label_True_qemu.c_1865,1,,1,0.0404,0.1499,0.0732,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_1040_label_True_qemu.c_40,1,,0,1,id_11476_label_True_qemu.c_1316,1,,1,0.4,0.2822,0.3647,1.0,0.0,1.0,0.7,Case A (Good)
devign,id_1040_label_True_qemu.c_40,1,,0,2,id_10116_label_True_qemu.c_109,1,,1,0.3333,0.3653,0.3429,1.0,0.0,1.0,0.7,Case A (Good)
devign,id_1040_label_True_qemu.c_40,1,,0,3,id_12978_label_True_qemu.c_2650,1,,1,0.2759,0.0312,0.2025,1.0,0.0,1.0,0.7,Case A (Good)
devign,id_1040_label_True_qemu.c_40,1,,0,4,id_10761_label_True_qemu.c_679,1,,1,0.2759,0.0312,0.2025,1.0,0.0,1.0,0.7,Case A (Good)
devign,id_1040_label_True_qemu.c_40,1,,0,5,id_10742_label_True_qemu.c_662,1,,1,0.2727,0.0114,0.1943,1.0,0.0,1.0,0.7,Case A (Good)
devign,id_10410_label_False_FFmpeg.c_41,0,,1,1,id_11064_label_False_FFmpeg.c_949,0,,1,0.48,0.5187,0.4916,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10410_label_False_FFmpeg.c_41,0,,1,2,id_12413_label_False_FFmpeg.c_2134,0,,1,0.3182,0.2678,0.3031,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10410_label_False_FFmpeg.c_41,0,,1,3,id_13219_label_True_FFmpeg.c_2864,1,,1,0.2759,0.3326,0.2929,1.0,1.0,1.0,1.0,Case C (Dangerous - Label Mismatch)
devign,id_10410_label_False_FFmpeg.c_41,0,,1,4,id_12818_label_True_FFmpeg.c_2499,1,,2,0.1622,0.3587,0.2211,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10410_label_False_FFmpeg.c_41,0,,1,5,id_10657_label_False_FFmpeg.c_592,0,,1,0.0909,0.2606,0.1418,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10414_label_True_FFmpeg.c_42,1,,1,1,id_12393_label_False_FFmpeg.c_2118,0,,1,0.183,0.4152,0.2527,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10414_label_True_FFmpeg.c_42,1,,1,2,id_11846_label_False_FFmpeg.c_1653,0,,1,0.1381,0.4057,0.2184,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10414_label_True_FFmpeg.c_42,1,,1,3,id_11040_label_False_FFmpeg.c_925,0,,1,0.1016,0.2949,0.1596,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10414_label_True_FFmpeg.c_42,1,,1,4,id_11935_label_True_FFmpeg.c_1731,1,,2,0.0872,0.099,0.0907,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10414_label_True_FFmpeg.c_42,1,,1,5,id_10864_label_True_FFmpeg.c_769,1,,1,0.1152,0.009,0.0833,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10416_label_True_qemu.c_43,1,,1,1,id_1293_label_False_qemu.c_2615,0,read,2,0.2179,0.5791,0.3263,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10416_label_True_qemu.c_43,1,,1,2,id_11607_label_False_qemu.c_1438,0,,2,0.1152,0.3681,0.191,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10416_label_True_qemu.c_43,1,,1,3,id_11090_label_False_FFmpeg.c_969,0,,1,0.0702,0.408,0.1715,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10416_label_True_qemu.c_43,1,,1,4,id_13041_label_True_FFmpeg.c_2705,1,,3,0.0725,0.0124,0.0545,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_10416_label_True_qemu.c_43,1,,1,5,id_13032_label_True_qemu.c_2700,1,,3,0.0426,0.0091,0.0325,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10429_label_False_FFmpeg.c_44,0,,0,1,id_12416_label_False_FFmpeg.c_2137,0,,0,0.7273,1.0,0.8091,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10429_label_False_FFmpeg.c_44,0,,0,2,id_13283_label_False_FFmpeg.c_2923,0,,0,0.6818,0.9307,0.7565,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10429_label_False_FFmpeg.c_44,0,,0,3,id_13082_label_False_FFmpeg.c_2742,0,,0,0.6818,0.8671,0.7374,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10429_label_False_FFmpeg.c_44,0,,0,4,id_1325_label_False_FFmpeg.c_2902,0,,0,0.56,0.7198,0.6079,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10429_label_False_FFmpeg.c_44,0,,0,5,id_12359_label_False_FFmpeg.c_2093,0,,0,0.5417,0.5881,0.5556,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10449_label_False_FFmpeg.c_45,0,,1,1,id_11335_label_False_FFmpeg.c_1194,0,,1,0.5,0.6494,0.5448,1.0,1.0,0.6667,0.9,Case A (Good)
devign,id_10449_label_False_FFmpeg.c_45,0,,1,2,id_10143_label_False_FFmpeg.c_134,0,,1,0.3871,0.0091,0.2737,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10449_label_False_FFmpeg.c_45,0,,1,3,id_10769_label_False_FFmpeg.c_684,0,,1,0.2188,0.36,0.2611,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10449_label_False_FFmpeg.c_45,0,,1,4,id_1322_label_True_FFmpeg.c_2874,1,,1,0.141,0.4794,0.2425,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10449_label_False_FFmpeg.c_45,0,,1,5,id_11090_label_False_FFmpeg.c_969,0,,1,0.0496,0.2506,0.1099,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_1046_label_True_qemu.c_46,1,fprintf,1,1,id_10809_label_True_qemu.c_722,1,fclose,1,0.25,0.5959,0.3538,0.0,1.0,1.0,0.6,Case A (Good)
devign,id_1046_label_True_qemu.c_46,1,fprintf,1,2,id_10289_label_False_qemu.c_262,0,,1,0.1757,0.6623,0.3217,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_1046_label_True_qemu.c_46,1,fprintf,1,3,id_10130_label_False_qemu.c_123,0,,1,0.1413,0.5705,0.2701,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_1046_label_True_qemu.c_46,1,fprintf,1,4,id_11109_label_True_qemu.c_989,1,write,2,0.128,0.5049,0.2411,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_1046_label_True_qemu.c_46,1,fprintf,1,5,id_10652_label_True_qemu.c_587,1,fprintf,1,0.1864,0.2767,0.2135,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10478_label_False_qemu.c_47,0,,1,1,id_10807_label_True_qemu.c_720,1,,1,0.1048,0.5276,0.2316,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10478_label_False_qemu.c_47,0,,1,2,id_12659_label_False_FFmpeg.c_2367,0,,1,0.069,0.3433,0.1513,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10478_label_False_qemu.c_47,0,,1,3,id_12286_label_True_qemu.c_2029,1,,1,0.0488,0.2631,0.1131,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10478_label_False_qemu.c_47,0,,1,4,id_11476_label_True_qemu.c_1316,1,,1,0.0787,0.128,0.0935,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
devign,id_10478_label_False_qemu.c_47,0,,1,5,id_10761_label_True_qemu.c_679,1,,1,0.0769,0.0298,0.0628,1.0,1.0,0.3333,0.8,Case D (Missed Security Similarity)
devign,id_10480_label_False_qemu.c_48,0,,2,1,id_12776_label_False_qemu.c_2470,0,,1,0.3182,0.651,0.418,1.0,0.5,1.0,0.85,Case A (Good)
devign,id_10480_label_False_qemu.c_48,0,,2,2,id_13165_label_False_qemu.c_2814,0,,2,0.28,0.7397,0.4179,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10480_label_False_qemu.c_48,0,,2,3,id_1025_label_True_qemu.c_239,1,,0,0.35,0.5323,0.4047,1.0,0.0,1.0,0.7,Case C (Dangerous - Label Mismatch)
devign,id_10480_label_False_qemu.c_48,0,,2,4,id_11938_label_True_qemu.c_1733,1,,0,0.2857,0.1385,0.2415,1.0,0.0,1.0,0.7,Case C (Dangerous - Label Mismatch)
devign,id_10480_label_False_qemu.c_48,0,,2,5,id_13098_label_True_qemu.c_2755,1,,1,0.25,0.0098,0.1779,1.0,0.5,1.0,0.85,Case C (Dangerous - Label Mismatch)
devign,id_10485_label_False_qemu.c_49,0,strcpy|memcpy|free,3,1,id_11808_label_True_FFmpeg.c_1621,1,free,1,0.0317,0.5717,0.1937,0.3333,0.3333,0.6667,0.4333,Uncorrelated / Low Similarity
devign,id_10485_label_False_qemu.c_49,0,strcpy|memcpy|free,3,2,id_12819_label_True_qemu.c_2500,1,,0,0.0405,0.143,0.0712,0.0,0.0,0.3333,0.1,Uncorrelated / Low Similarity
devign,id_10485_label_False_qemu.c_49,0,strcpy|memcpy|free,3,3,id_11029_label_False_FFmpeg.c_912,0,,1,0.0122,0.206,0.0704,0.0,0.3333,0.3333,0.2,Uncorrelated / Low Similarity
devign,id_10485_label_False_qemu.c_49,0,strcpy|memcpy|free,3,4,id_11292_label_True_qemu.c_1159,1,free,1,0.0165,0.1636,0.0606,0.3333,0.3333,0.6667,0.4333,Uncorrelated / Low Similarity
devign,id_10485_label_False_qemu.c_49,0,strcpy|memcpy|free,3,5,id_11761_label_False_qemu.c_1573,0,,1,0.0547,0.0107,0.0415,0.0,0.3333,0.3333,0.2,Uncorrelated / Low Similarity
devign,id_10498_label_False_FFmpeg.c_50,0,,1,1,id_126_label_False_FFmpeg.c_2401,0,,3,0.1622,0.8158,0.3582,1.0,0.3333,1.0,0.8,Case D (Missed Security Similarity)
devign,id_10498_label_False_FFmpeg.c_50,0,,1,2,id_11892_label_True_FFmpeg.c_1692,1,,3,0.1974,0.6472,0.3323,1.0,0.3333,0.6667,0.7,Case D (Missed Security Similarity)
devign,id_10498_label_False_FFmpeg.c_50,0,,1,3,id_10621_label_False_FFmpeg.c_557,0,memset,3,0.072,0.8605,0.3085,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10498_label_False_FFmpeg.c_50,0,,1,4,id_12574_label_True_FFmpeg.c_2287,1,,0,0.225,0.2638,0.2366,1.0,0.0,1.0,0.7,Case D (Missed Security Similarity)
devign,id_10498_label_False_FFmpeg.c_50,0,,1,5,id_1172_label_False_qemu.c_1545,0,,1,0.0973,0.3208,0.1644,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10502_label_True_FFmpeg.c_51,1,,1,1,id_10593_label_True_FFmpeg.c_535,1,,1,0.6207,0.0107,0.4377,1.0,1.0,1.0,1.0,Case A (Good)
devign,id_10502_label_True_FFmpeg.c_51,1,,1,2,id_10458_label_True_FFmpeg.c_411,1,,1,0.0606,0.3533,0.1484,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10502_label_True_FFmpeg.c_51,1,,1,3,id_11065_label_False_FFmpeg.c_950,0,,1,0.0735,0.2562,0.1283,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10502_label_True_FFmpeg.c_51,1,,1,4,id_11698_label_True_FFmpeg.c_1512,1,memset|read|printf|write,4,0.0541,0.2611,0.1162,0.0,0.25,1.0,0.375,Uncorrelated / Low Similarity
devign,id_10502_label_True_FFmpeg.c_51,1,,1,5,id_13203_label_True_FFmpeg.c_2850,1,,1,0.125,0.0103,0.0906,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10504_label_True_qemu.c_52,1,,1,1,id_1195_label_False_qemu.c_1749,0,,1,0.0578,0.6021,0.2211,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10504_label_True_qemu.c_52,1,,1,2,id_10303_label_False_qemu.c_276,0,,1,0.0891,0.3055,0.1541,1.0,1.0,0.6667,0.9,Case D (Missed Security Similarity)
devign,id_10504_label_True_qemu.c_52,1,,1,3,id_1173_label_False_qemu.c_1553,0,calloc|free|printf,3,0.0497,0.3487,0.1394,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10504_label_True_qemu.c_52,1,,1,4,id_10514_label_False_FFmpeg.c_461,0,,2,0.0427,0.1301,0.0689,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10504_label_True_qemu.c_52,1,,1,5,id_10905_label_True_qemu.c_804,1,,1,0.0143,0.1935,0.068,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10513_label_False_FFmpeg.c_53,0,,1,1,id_12842_label_False_qemu.c_2522,0,,2,0.2373,0.7733,0.3981,1.0,0.5,1.0,0.85,Case D (Missed Security Similarity)
devign,id_10513_label_False_FFmpeg.c_53,0,,1,2,id_13212_label_True_FFmpeg.c_2858,1,read,1,0.0769,0.583,0.2287,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10513_label_False_FFmpeg.c_53,0,,1,3,id_12952_label_True_FFmpeg.c_2625,1,,1,0.0926,0.5403,0.2269,1.0,1.0,1.0,1.0,Case D (Missed Security Similarity)
devign,id_10513_label_False_FFmpeg.c_53,0,,1,4,id_12003_label_True_FFmpeg.c_1784,1,memset,2,0.1017,0.4319,0.2008,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10513_label_False_FFmpeg.c_53,0,,1,5,id_11375_label_True_FFmpeg.c_1229,1,write,1,0.0556,0.2496,0.1138,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10520_label_True_FFmpeg.c_54,1,memcpy,2,1,id_11666_label_False_FFmpeg.c_1487,0,read,1,0.0654,0.652,0.2414,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10520_label_True_FFmpeg.c_54,1,memcpy,2,2,id_10784_label_True_FFmpeg.c_696,1,,1,0.1333,0.4747,0.2358,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10520_label_True_FFmpeg.c_54,1,memcpy,2,3,id_12905_label_True_FFmpeg.c_2584,1,free,1,0.0515,0.6284,0.2246,0.0,0.5,0.3333,0.25,Uncorrelated / Low Similarity
devign,id_10520_label_True_FFmpeg.c_54,1,memcpy,2,4,id_11353_label_False_FFmpeg.c_1212,0,,2,0.0792,0.5083,0.2079,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10520_label_True_FFmpeg.c_54,1,memcpy,2,5,id_12549_label_True_FFmpeg.c_2262,1,read,1,0.0483,0.4984,0.1833,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10539_label_False_FFmpeg.c_55,0,memcpy,2,1,id_11875_label_True_FFmpeg.c_1677,1,memset,2,0.0899,0.0466,0.0769,0.0,1.0,1.0,0.6,Case D (Missed Security Similarity)
devign,id_10539_label_False_FFmpeg.c_55,0,memcpy,2,2,id_12922_label_True_FFmpeg.c_2600,1,,1,0.0513,0.1034,0.0669,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
devign,id_10539_label_False_FFmpeg.c_55,0,memcpy,2,3,id_13145_label_True_qemu.c_2798,1,,2,0.0366,0.1077,0.0579,0.0,0.3333,0.6667,0.3,Uncorrelated / Low Similarity
devign,id_10539_label_False_FFmpeg.c_55,0,memcpy,2,4,id_11554_label_False_FFmpeg.c_1384,0,,1,0.0357,0.0855,0.0507,0.0,0.5,0.6667,0.35,Uncorrelated / Low Similarity
devign,id_10539_label_False_FFmpeg.c_55,0,memcpy,2,5,id_10320_label_False_qemu.c_292,0,,1,0.0288,0.0232,0.0271,0.0,0.5,1.0,0.45,Uncorrelated / Low Similarity
